tourney_id,tourney_name,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,tourney_ioc,tourney_year,w_host,l_host,surface_Clay,surface_Grass,surface_Hard,round_code,winner_seed_bucket,loser_seed_bucket
2010-451,Doha,32,1,2010-01-04,1,103819,1.0,1,Roger Federer,1,185.0,SUI,28.4,103294,0.0,1,Christophe Rochus,1,170.0,BEL,31.0,6-1 6-2,3,R32,57.0,12.0,1.0,53.0,36.0,28.0,9.0,8.0,3.0,3.0,0.0,1.0,54.0,37.0,20.0,6.0,7.0,9.0,13.0,1.0,10550.0,86.0,575.0,QAT,2010,0,0,0,0,1,3.0,32,33
2010-451,Doha,32,1,2010-01-04,2,105095,0.0,1,Evgeny Korolev,1,185.0,KAZ,21.8,103506,0.0,1,Martin Vassallo Arguello,1,183.0,ARG,29.9,6-2 6-3,3,R32,69.0,1.0,0.0,38.0,32.0,26.0,3.0,8.0,0.0,1.0,1.0,1.0,66.0,47.0,23.0,9.0,9.0,3.0,8.0,53.0,848.0,99.0,535.0,QAT,2010,0,0,0,0,1,3.0,33,33
2010-451,Doha,32,1,2010-01-04,3,104312,0.0,1,Andreas Seppi,1,190.0,ITA,25.8,103169,0.0,1,Oscar Hernandez,1,180.0,ESP,31.7,6-4 7-5,3,R32,89.0,6.0,2.0,53.0,33.0,32.0,13.0,11.0,1.0,1.0,5.0,1.0,82.0,55.0,34.0,13.0,11.0,5.0,7.0,49.0,900.0,70.0,633.0,QAT,2010,0,0,0,0,1,3.0,33,33
2010-451,Doha,32,1,2010-01-04,4,105208,0.0,1,Ernests Gulbis,1,190.0,LAT,21.3,103656,6.0,1,Albert Montanes,1,175.0,ESP,29.1,6-2 7-5,3,R32,73.0,13.0,2.0,50.0,37.0,32.0,9.0,10.0,0.0,0.0,4.0,2.0,68.0,43.0,31.0,10.0,10.0,7.0,10.0,90.0,555.0,31.0,1140.0,QAT,2010,0,0,0,0,1,3.0,33,27
2010-451,Doha,32,1,2010-01-04,5,103786,3.0,1,Nikolay Davydenko,1,178.0,RUS,28.5,105062,0.0,0,Mikhail Kukushkin,1,183.0,KAZ,22.0,6-2 6-0,3,R32,74.0,4.0,4.0,47.0,26.0,21.0,10.0,7.0,2.0,3.0,0.0,1.0,47.0,22.0,10.0,8.0,7.0,1.0,7.0,6.0,4930.0,132.0,409.0,QAT,2010,0,0,0,0,1,3.0,30,33
2010-451,Doha,32,1,2010-01-04,6,103843,0.0,1,Marco Chiudinelli,1,185.0,SUI,28.3,103893,0.0,1,Paolo Lorenzi,1,183.0,ITA,28.0,7-5 6-3,3,R32,98.0,7.0,0.0,57.0,37.0,33.0,11.0,11.0,2.0,3.0,2.0,3.0,72.0,41.0,24.0,18.0,10.0,6.0,9.0,56.0,767.0,84.0,577.0,QAT,2010,0,0,0,0,1,3.0,33,33
2010-451,Doha,32,1,2010-01-04,7,103794,0.0,0,Benjamin Becker,1,178.0,GER,28.5,104230,0.0,1,Daniel Koellerer,1,180.0,AUT,26.3,5-1 RET,3,R32,30.0,2.0,0.0,14.0,6.0,5.0,7.0,3.0,0.0,0.0,4.0,3.0,29.0,14.0,10.0,3.0,3.0,1.0,3.0,40.0,986.0,71.0,617.0,QAT,2010,0,0,0,0,1,3.0,33,33
2010-451,Doha,32,1,2010-01-04,8,103333,7.0,1,Ivo Karlovic,1,208.0,CRO,30.8,104926,0.0,1,Fabio Fognini,1,178.0,ITA,22.6,6-4 6-4,3,R32,94.0,7.0,0.0,69.0,43.0,32.0,14.0,10.0,2.0,2.0,3.0,1.0,55.0,37.0,25.0,11.0,10.0,4.0,6.0,37.0,1015.0,54.0,790.0,QAT,2010,0,0,0,0,1,3.0,26,33
2010-451,Doha,32,1,2010-01-04,9,104678,5.0,1,Viktor Troicki,1,193.0,SRB,23.8,104593,0.0,1,Daniel Gimeno Traver,1,185.0,ESP,24.4,6-1 7-5,3,R32,55.0,10.0,3.0,48.0,31.0,27.0,11.0,10.0,0.0,1.0,2.0,3.0,53.0,35.0,20.0,7.0,9.0,3.0,7.0,29.0,1175.0,72.0,613.0,QAT,2010,0,0,0,0,1,3.0,28,33
2010-451,Doha,32,1,2010-01-04,11,103997,0.0,1,Lukasz Kubot,1,190.0,POL,27.6,103472,0.0,0,Karim Maamoun,1,186.07481751824818,EGY,30.1,6-0 6-2,3,R32,48.0,2.0,3.0,36.0,19.0,15.0,11.0,7.0,2.0,3.0,0.0,2.0,43.0,29.0,9.0,6.0,7.0,7.0,13.0,101.0,528.0,291.0,145.0,QAT,2010,0,0,0,0,1,3.0,33,33
2010-451,Doha,32,1,2010-01-04,12,104660,0.0,1,Sergiy Stakhovsky,1,193.0,UKR,23.9,104022,4.0,1,Mikhail Youzhny,1,183.0,RUS,27.5,7-6(11) 6-2,3,R32,105.0,9.0,2.0,75.0,49.0,37.0,15.0,10.0,2.0,2.0,1.0,5.0,73.0,45.0,34.0,11.0,10.0,3.0,5.0,60.0,733.0,19.0,1690.0,QAT,2010,0,0,0,0,1,3.0,33,29
2010-451,Doha,32,1,2010-01-04,13,104327,0.0,0,Steve Darcis,1,178.0,BEL,25.8,104198,8.0,1,Guillermo Garcia Lopez,1,188.0,ESP,26.5,6-4 6-1,3,R32,70.0,1.0,1.0,53.0,37.0,27.0,7.0,8.0,3.0,4.0,5.0,5.0,52.0,32.0,20.0,5.0,9.0,0.0,5.0,122.0,451.0,41.0,954.0,QAT,2010,0,0,0,0,1,3.0,33,25
2010-451,Doha,32,1,2010-01-04,14,101962,0.0,0,Younes El Aynaoui,1,193.0,MAR,38.3,104281,0.0,0,Ryler Deheart,0,183.0,USA,26.0,7-6(3) 7-6(4),3,R32,99.0,16.0,4.0,76.0,46.0,39.0,16.0,12.0,2.0,3.0,2.0,1.0,80.0,51.0,35.0,17.0,12.0,3.0,4.0,733.25,20.0,239.46153846153845,190.69230769230768,QAT,2010,0,0,0,0,1,3.0,33,33
2010-451,Doha,32,1,2010-01-04,15,103808,0.0,1,Potito Starace,1,188.0,ITA,28.4,104523,0.0,1,Frederico Gil,1,178.0,POR,24.7,6-2 6-0,3,R32,58.0,1.0,1.0,44.0,33.0,24.0,6.0,7.0,1.0,1.0,1.0,3.0,52.0,32.0,14.0,9.0,7.0,7.0,12.0,62.0,682.0,69.0,642.0,QAT,2010,0,0,0,0,1,3.0,33,33
2010-451,Doha,32,1,2010-01-04,16,104745,2.0,1,Rafael Nadal,0,185.0,ESP,23.5,104620,0.0,1,Simone Bolelli,1,183.0,ITA,24.2,6-3 6-3,3,R32,88.0,5.0,0.0,54.0,36.0,26.0,13.0,9.0,3.0,3.0,4.0,1.0,68.0,40.0,27.0,10.0,9.0,4.0,7.0,2.0,9205.0,93.0,549.0,QAT,2010,0,0,0,0,1,3.0,31,33
2010-451,Doha,32,1,2010-01-04,17,103819,1.0,1,Roger Federer,1,185.0,SUI,28.4,105095,0.0,1,Evgeny Korolev,1,185.0,KAZ,21.8,6-2 6-4,3,R16,64.0,3.0,1.0,43.0,25.0,21.0,12.0,9.0,1.0,2.0,0.0,3.0,64.0,40.0,26.0,9.0,9.0,5.0,9.0,1.0,10550.0,53.0,848.0,QAT,2010,0,0,0,0,1,4.0,32,33
2010-451,Doha,32,1,2010-01-04,18,105208,0.0,1,Ernests Gulbis,1,190.0,LAT,21.3,104312,0.0,1,Andreas Seppi,1,190.0,ITA,25.8,6-4 7-5,3,R16,82.0,6.0,6.0,57.0,38.0,32.0,10.0,11.0,1.0,2.0,1.0,3.0,71.0,40.0,25.0,15.0,11.0,6.0,9.0,90.0,555.0,49.0,900.0,QAT,2010,0,0,0,0,1,4.0,33,33
2010-451,Doha,32,1,2010-01-04,19,103786,3.0,1,Nikolay Davydenko,1,178.0,RUS,28.5,103843,0.0,1,Marco Chiudinelli,1,185.0,SUI,28.3,6-3 6-4,3,R16,83.0,6.0,3.0,56.0,37.0,28.0,10.0,9.0,5.0,6.0,2.0,3.0,72.0,49.0,30.0,9.0,10.0,5.0,9.0,6.0,4930.0,56.0,767.0,QAT,2010,0,0,0,0,1,4.0,30,33
2010-451,Doha,32,1,2010-01-04,20,103333,7.0,1,Ivo Karlovic,1,208.0,CRO,30.8,103794,0.0,0,Benjamin Becker,1,178.0,GER,28.5,4-6 6-3 6-2,3,R16,101.0,20.0,2.0,78.0,49.0,38.0,16.0,14.0,1.0,3.0,6.0,2.0,67.0,34.0,25.0,16.0,13.0,1.0,5.0,37.0,1015.0,40.0,986.0,QAT,2010,0,0,0,0,1,4.0,26,33
2010-451,Doha,32,1,2010-01-04,21,104678,5.0,1,Viktor Troicki,1,193.0,SRB,23.8,103694,0.0,1,Olivier Rochus,1,168.0,BEL,28.9,6-2 6-2,3,R16,63.0,12.0,1.0,51.0,32.0,26.0,8.0,8.0,4.0,5.0,0.0,4.0,54.0,30.0,18.0,6.0,8.0,4.0,9.0,29.0,1175.0,57.0,757.0,QAT,2010,0,0,0,0,1,4.0,28,33
2010-451,Doha,32,1,2010-01-04,22,103997,0.0,1,Lukasz Kubot,1,190.0,POL,27.6,104660,0.0,1,Sergiy Stakhovsky,1,193.0,UKR,23.9,6-2 7-6(5),3,R16,110.0,4.0,4.0,77.0,48.0,36.0,16.0,10.0,4.0,4.0,7.0,2.0,91.0,60.0,40.0,12.0,10.0,7.0,9.0,101.0,528.0,60.0,733.0,QAT,2010,0,0,0,0,1,4.0,33,33
2010-451,Doha,32,1,2010-01-04,23,104327,0.0,0,Steve Darcis,1,178.0,BEL,25.8,101962,0.0,0,Younes El Aynaoui,1,193.0,MAR,38.3,6-3 6-1,3,R16,53.0,4.0,0.0,49.0,36.0,27.0,9.0,8.0,2.0,2.0,0.0,2.0,43.0,25.0,18.0,5.0,8.0,4.0,8.0,117.15384615384616,467.6923076923077,733.25,20.0,QAT,2010,0,0,0,0,1,4.0,33,33
2010-451,Doha,32,1,2010-01-04,24,104745,2.0,1,Rafael Nadal,0,185.0,ESP,23.5,103808,0.0,1,Potito Starace,1,188.0,ITA,28.4,6-2 6-2,3,R16,72.0,3.0,1.0,50.0,32.0,26.0,9.0,8.0,0.0,0.0,1.0,0.0,43.0,30.0,14.0,7.0,8.0,1.0,5.0,2.0,9205.0,62.0,682.0,QAT,2010,0,0,0,0,1,4.0,31,33
2010-451,Doha,32,1,2010-01-04,25,103819,1.0,1,Roger Federer,1,185.0,SUI,28.4,105208,0.0,1,Ernests Gulbis,1,190.0,LAT,21.3,6-2 4-6 6-4,3,QF,107.0,10.0,0.0,88.0,54.0,40.0,20.0,14.0,4.0,6.0,13.0,7.0,95.0,62.0,46.0,11.0,14.0,9.0,13.0,1.0,10550.0,90.0,555.0,QAT,2010,0,0,0,0,1,5.0,32,33
2010-451,Doha,32,1,2010-01-04,26,103786,3.0,1,Nikolay Davydenko,1,178.0,RUS,28.5,103333,7.0,1,Ivo Karlovic,1,208.0,CRO,30.8,7-6(4) 7-6(7),3,QF,107.0,3.0,0.0,71.0,61.0,54.0,4.0,12.0,0.0,0.0,17.0,0.0,81.0,52.0,42.0,16.0,12.0,2.0,2.0,6.0,4930.0,37.0,1015.0,QAT,2010,0,0,0,0,1,5.0,30,26
2010-451,Doha,32,1,2010-01-04,27,104678,5.0,1,Viktor Troicki,1,193.0,SRB,23.8,103997,0.0,1,Lukasz Kubot,1,190.0,POL,27.6,4-6 6-4 7-6(1),3,QF,146.0,4.0,2.0,97.0,58.0,46.0,17.0,16.0,6.0,11.0,4.0,8.0,108.0,75.0,48.0,16.0,16.0,9.0,14.0,29.0,1175.0,101.0,528.0,QAT,2010,0,0,0,0,1,5.0,28,33
2010-451,Doha,32,1,2010-01-04,28,104745,2.0,1,Rafael Nadal,0,185.0,ESP,23.5,104327,0.0,0,Steve Darcis,1,178.0,BEL,25.8,6-1 2-0 RET,3,QF,35.0,2.0,0.0,19.0,12.0,11.0,5.0,4.0,0.0,0.0,3.0,2.0,33.0,22.0,8.0,5.0,5.0,2.0,6.0,2.0,9205.0,122.0,451.0,QAT,2010,0,0,0,0,1,5.0,31,33
2010-451,Doha,32,1,2010-01-04,29,103786,3.0,1,Nikolay Davydenko,1,178.0,RUS,28.5,103819,1.0,1,Roger Federer,1,185.0,SUI,28.4,6-4 6-4,3,SF,81.0,2.0,2.0,61.0,48.0,35.0,7.0,10.0,2.0,3.0,2.0,3.0,62.0,34.0,23.0,14.0,10.0,7.0,10.0,6.0,4930.0,1.0,10550.0,QAT,2010,0,0,0,0,1,6.0,30,32
2010-451,Doha,32,1,2010-01-04,30,104745,2.0,1,Rafael Nadal,0,185.0,ESP,23.5,104678,5.0,1,Viktor Troicki,1,193.0,SRB,23.8,6-1 6-3,3,SF,68.0,1.0,0.0,45.0,28.0,23.0,9.0,8.0,0.0,1.0,2.0,0.0,46.0,33.0,13.0,7.0,8.0,3.0,8.0,2.0,9205.0,29.0,1175.0,QAT,2010,0,0,0,0,1,6.0,31,28
2010-451,Doha,32,1,2010-01-04,31,103786,3.0,1,Nikolay Davydenko,1,178.0,RUS,28.5,104745,2.0,1,Rafael Nadal,0,185.0,ESP,23.5,0-6 7-6(8) 6-4,3,F,163.0,2.0,4.0,99.0,73.0,45.0,12.0,14.0,3.0,8.0,1.0,2.0,91.0,57.0,38.0,18.0,14.0,5.0,8.0,6.0,4930.0,2.0,9205.0,QAT,2010,0,0,0,0,1,7.0,30,31
2010-301,Auckland,28,1,2010-01-11,1,103752,0.0,1,Simon Greul,1,185.0,GER,28.7,103893,0.0,0,Paolo Lorenzi,1,183.0,ITA,28.0,6-3 6-3,3,R32,87.0,2.0,4.0,57.0,31.0,25.0,14.0,9.0,8.0,9.0,0.0,6.0,64.0,42.0,22.0,11.0,9.0,8.0,12.0,60.0,737.0,86.0,577.0,NZL,2010,0,0,0,0,1,3.0,33,33
2010-301,Auckland,28,1,2010-01-11,2,104545,0.0,1,John Isner,1,206.0,USA,24.7,104198,0.0,1,Guillermo Garcia Lopez,1,188.0,ESP,26.6,4-6 7-6(3) 6-2,3,R32,120.0,11.0,2.0,85.0,56.0,45.0,17.0,15.0,3.0,5.0,5.0,5.0,89.0,56.0,37.0,22.0,15.0,4.0,7.0,33.0,1067.0,43.0,954.0,NZL,2010,0,0,0,0,1,3.0,33,33
2010-301,Auckland,28,1,2010-01-11,3,104338,7.0,1,Juan Monaco,1,185.0,ARG,25.7,104547,0.0,1,Horacio Zeballos,0,188.0,ARG,24.7,6-3 6-0,3,R32,63.0,6.0,3.0,44.0,28.0,25.0,8.0,8.0,2.0,2.0,4.0,2.0,53.0,29.0,18.0,8.0,7.0,5.0,9.0,30.0,1170.0,48.0,904.0,NZL,2010,0,0,0,0,1,3.0,26,33
2010-301,Auckland,28,1,2010-01-11,4,103967,0.0,0,Michael Lammer,1,185.0,SUI,27.8,105554,0.0,0,Daniel Evans,1,175.0,GBR,19.6,1-6 6-2 6-4,3,R32,121.0,1.0,4.0,98.0,56.0,34.0,20.0,13.0,7.0,11.0,5.0,3.0,67.0,35.0,21.0,18.0,12.0,1.0,5.0,209.0,223.0,266.0,167.0,NZL,2010,0,0,0,0,1,3.0,33,33
2010-301,Auckland,28,1,2010-01-11,5,104907,0.0,0,Jose Rubin Statham,1,183.0,NZL,22.7,104368,0.0,0,Daniel King Turner,1,190.0,NZL,25.6,6-2 7-5,3,R32,96.0,1.0,4.0,73.0,48.0,33.0,10.0,10.0,7.0,9.0,10.0,3.0,75.0,47.0,29.0,10.0,10.0,12.0,17.0,332.0,126.0,263.0,170.0,NZL,2010,1,1,0,0,1,3.0,33,33
2010-301,Auckland,28,1,2010-01-11,6,103656,8.0,1,Albert Montanes,1,175.0,ESP,29.1,105084,0.0,0,James Lemke,1,186.07481751824818,AUS,21.9,6-1 7-5,3,R32,72.0,5.0,1.0,58.0,36.0,27.0,9.0,9.0,2.0,4.0,0.0,5.0,60.0,38.0,19.0,7.0,10.0,0.0,6.0,31.0,1140.0,456.0,73.0,NZL,2010,0,0,0,0,1,3.0,25,33
2010-301,Auckland,28,1,2010-01-11,7,104259,5.0,1,Philipp Kohlschreiber,1,178.0,GER,26.2,105438,0.0,0,Inigo Cervantes Huegun,1,183.0,ESP,20.1,6-2 6-3,3,R32,63.0,1.0,0.0,49.0,33.0,21.0,15.0,9.0,2.0,3.0,1.0,5.0,50.0,24.0,18.0,8.0,8.0,3.0,7.0,27.0,1260.0,235.0,189.0,NZL,2010,0,0,0,0,1,3.0,28,33
2010-301,Auckland,28,1,2010-01-11,8,105064,0.0,1,Thomaz Bellucci,0,188.0,BRA,22.0,103843,0.0,1,Marco Chiudinelli,1,185.0,SUI,28.3,6-3 6-3,3,R32,64.0,8.0,3.0,54.0,37.0,29.0,9.0,9.0,1.0,1.0,3.0,0.0,53.0,34.0,20.0,11.0,9.0,1.0,4.0,34.0,1066.0,56.0,775.0,NZL,2010,0,0,0,0,1,3.0,33,33
2010-301,Auckland,28,1,2010-01-11,9,102967,0.0,1,Marc Gicquel,1,188.0,FRA,32.7,103694,0.0,1,Olivier Rochus,1,168.0,BEL,28.9,6-3 6-2,3,R32,64.0,5.0,2.0,59.0,32.0,23.0,16.0,9.0,0.0,1.0,1.0,3.0,47.0,23.0,13.0,12.0,8.0,6.0,10.0,58.0,750.0,57.0,769.0,NZL,2010,0,0,0,0,1,3.0,33,33
2010-301,Auckland,28,1,2010-01-11,10,103781,6.0,1,Jurgen Melzer,0,183.0,AUT,28.6,104926,0.0,1,Fabio Fognini,1,178.0,ITA,22.6,5-7 6-3 6-2,3,R32,105.0,8.0,6.0,82.0,50.0,38.0,21.0,15.0,0.0,1.0,3.0,7.0,93.0,45.0,34.0,23.0,14.0,6.0,9.0,28.0,1260.0,54.0,790.0,NZL,2010,0,0,0,0,1,3.0,27,33
2010-301,Auckland,28,1,2010-01-11,11,103206,0.0,0,Sebastien Grosjean,1,175.0,FRA,31.6,104252,0.0,1,Florian Mayer,1,190.0,GER,26.2,6-3 3-6 6-3,3,R32,122.0,5.0,3.0,110.0,48.0,33.0,34.0,14.0,11.0,13.0,1.0,3.0,81.0,50.0,34.0,15.0,13.0,6.0,9.0,675.0,26.0,59.0,746.0,NZL,2010,0,0,0,0,1,3.0,33,33
2010-301,Auckland,28,1,2010-01-11,12,103096,0.0,1,Arnaud Clement,1,173.0,FRA,32.0,104871,0.0,1,Jeremy Chardy,1,188.0,FRA,22.9,7-5 6-4,3,R32,111.0,5.0,3.0,81.0,50.0,31.0,16.0,11.0,5.0,8.0,4.0,6.0,79.0,35.0,21.0,19.0,11.0,7.0,12.0,67.0,647.0,32.0,1102.0,NZL,2010,0,0,0,0,1,3.0,33,33
2010-301,Auckland,28,1,2010-01-11,13,103990,1.0,1,Tommy Robredo,1,180.0,ESP,27.6,103752,0.0,1,Simon Greul,1,185.0,GER,28.7,7-6(1) 7-6(2),3,R16,98.0,7.0,5.0,69.0,45.0,34.0,12.0,12.0,1.0,4.0,3.0,7.0,85.0,39.0,26.0,21.0,12.0,3.0,6.0,16.0,2175.0,60.0,737.0,NZL,2010,0,0,0,0,1,4.0,32,33
2010-301,Auckland,28,1,2010-01-11,14,104545,0.0,1,John Isner,1,206.0,USA,24.7,104338,7.0,1,Juan Monaco,1,185.0,ARG,25.7,5-7 6-4 6-3,3,R16,135.0,11.0,3.0,93.0,53.0,37.0,25.0,15.0,1.0,2.0,2.0,3.0,102.0,71.0,52.0,15.0,16.0,5.0,8.0,33.0,1067.0,30.0,1170.0,NZL,2010,0,0,0,0,1,4.0,33,26
2010-301,Auckland,28,1,2010-01-11,15,103967,0.0,0,Michael Lammer,1,185.0,SUI,27.8,103507,3.0,1,Juan Carlos Ferrero,1,183.0,ESP,29.9,3-1 RET,3,R16,26.0,1.0,1.0,15.0,9.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,12.0,10.0,5.0,1.0,2.0,1.0,2.0,209.0,223.0,23.0,1555.0,NZL,2010,0,0,0,0,1,4.0,33,30
2010-301,Auckland,28,1,2010-01-11,16,103656,8.0,1,Albert Montanes,1,175.0,ESP,29.1,104907,0.0,0,Jose Rubin Statham,1,183.0,NZL,22.7,7-6(6) 6-2,3,R16,86.0,1.0,0.0,68.0,36.0,29.0,21.0,10.0,1.0,1.0,5.0,3.0,70.0,43.0,31.0,14.0,10.0,4.0,6.0,31.0,1140.0,332.0,126.0,NZL,2010,0,1,0,0,1,4.0,25,33
2010-301,Auckland,28,1,2010-01-11,17,104259,5.0,1,Philipp Kohlschreiber,1,178.0,GER,26.2,105064,0.0,1,Thomaz Bellucci,0,188.0,BRA,22.0,6-4 6-1,3,R16,82.0,1.0,3.0,67.0,40.0,28.0,14.0,9.0,7.0,9.0,3.0,1.0,46.0,28.0,14.0,4.0,8.0,1.0,6.0,27.0,1260.0,34.0,1066.0,NZL,2010,0,0,0,0,1,4.0,28,33
2010-301,Auckland,28,1,2010-01-11,18,102967,0.0,1,Marc Gicquel,1,188.0,FRA,32.7,104597,4.0,1,Nicolas Almagro,1,183.0,ESP,24.3,6-0 6-3,3,R16,59.0,3.0,3.0,42.0,26.0,19.0,9.0,7.0,2.0,3.0,8.0,1.0,63.0,42.0,21.0,6.0,8.0,4.0,10.0,58.0,750.0,26.0,1305.0,NZL,2010,0,0,0,0,1,4.0,33,29
2010-301,Auckland,28,1,2010-01-11,19,103781,6.0,1,Jurgen Melzer,0,183.0,AUT,28.6,103206,0.0,0,Sebastien Grosjean,1,175.0,FRA,31.6,6-2 6-7(5) 7-6(1),3,R16,134.0,10.0,4.0,96.0,47.0,42.0,30.0,16.0,6.0,7.0,1.0,3.0,112.0,69.0,48.0,22.0,16.0,3.0,6.0,28.0,1260.0,675.0,26.0,NZL,2010,0,0,0,0,1,4.0,27,33
2010-301,Auckland,28,1,2010-01-11,20,103096,0.0,1,Arnaud Clement,1,173.0,FRA,32.0,103970,2.0,1,David Ferrer,1,175.0,ESP,27.7,7-5 6-4,3,R16,110.0,3.0,3.0,93.0,52.0,37.0,21.0,11.0,5.0,5.0,2.0,1.0,60.0,43.0,30.0,9.0,11.0,2.0,4.0,67.0,647.0,17.0,1870.0,NZL,2010,0,0,0,0,1,4.0,33,31
2010-301,Auckland,28,1,2010-01-11,21,104545,0.0,1,John Isner,1,206.0,USA,24.7,103990,1.0,1,Tommy Robredo,1,180.0,ESP,27.6,7-6(5) 3-6 6-4,3,QF,132.0,20.0,4.0,102.0,74.0,56.0,11.0,15.0,9.0,12.0,2.0,7.0,99.0,55.0,38.0,25.0,16.0,6.0,9.0,33.0,1067.0,16.0,2175.0,NZL,2010,0,0,0,0,1,5.0,33,32
2010-301,Auckland,28,1,2010-01-11,22,103656,8.0,1,Albert Montanes,1,175.0,ESP,29.1,103967,0.0,0,Michael Lammer,1,185.0,SUI,27.8,6-3 6-3,3,QF,75.0,5.0,4.0,56.0,32.0,24.0,13.0,9.0,4.0,5.0,4.0,2.0,56.0,33.0,23.0,7.0,9.0,3.0,7.0,31.0,1140.0,209.0,223.0,NZL,2010,0,0,0,0,1,5.0,25,33
2010-301,Auckland,28,1,2010-01-11,23,104259,5.0,1,Philipp Kohlschreiber,1,178.0,GER,26.2,102967,0.0,1,Marc Gicquel,1,188.0,FRA,32.7,6-3 6-1,3,QF,54.0,6.0,1.0,40.0,23.0,19.0,12.0,8.0,0.0,1.0,2.0,4.0,43.0,18.0,9.0,8.0,8.0,1.0,6.0,27.0,1260.0,58.0,750.0,NZL,2010,0,0,0,0,1,5.0,28,33
2010-301,Auckland,28,1,2010-01-11,24,103096,0.0,1,Arnaud Clement,1,173.0,FRA,32.0,103781,6.0,1,Jurgen Melzer,0,183.0,AUT,28.6,6-2 7-5,3,QF,77.0,3.0,4.0,52.0,29.0,26.0,13.0,10.0,0.0,1.0,6.0,5.0,60.0,31.0,21.0,12.0,10.0,3.0,7.0,67.0,647.0,28.0,1260.0,NZL,2010,0,0,0,0,1,5.0,33,27
2010-301,Auckland,28,1,2010-01-11,25,104545,0.0,1,John Isner,1,206.0,USA,24.7,103656,8.0,1,Albert Montanes,1,175.0,ESP,29.1,6-2 7-6(5),3,SF,79.0,14.0,2.0,58.0,43.0,35.0,10.0,10.0,0.0,0.0,1.0,1.0,75.0,43.0,31.0,13.0,10.0,4.0,6.0,33.0,1067.0,31.0,1140.0,NZL,2010,0,0,0,0,1,6.0,33,25
2010-301,Auckland,28,1,2010-01-11,26,103096,0.0,1,Arnaud Clement,1,173.0,FRA,32.0,104259,5.0,1,Philipp Kohlschreiber,1,178.0,GER,26.2,6-3 7-6(2),3,SF,99.0,3.0,1.0,64.0,39.0,30.0,19.0,11.0,0.0,0.0,7.0,3.0,70.0,35.0,29.0,15.0,10.0,4.0,5.0,67.0,647.0,27.0,1260.0,NZL,2010,0,0,0,0,1,6.0,33,28
2010-301,Auckland,28,1,2010-01-11,27,104545,0.0,1,John Isner,1,206.0,USA,24.7,103096,0.0,1,Arnaud Clement,1,173.0,FRA,32.0,6-3 5-7 7-6(2),3,F,139.0,22.0,2.0,100.0,73.0,59.0,13.0,17.0,4.0,6.0,8.0,0.0,93.0,56.0,40.0,24.0,16.0,4.0,6.0,33.0,1067.0,67.0,647.0,NZL,2010,0,0,0,0,1,7.0,33,33
2010-338,Sydney,28,1,2010-01-11,1,103808,0.0,1,Potito Starace,1,188.0,ITA,28.4,104523,0.0,0,Frederico Gil,1,178.0,POR,24.8,6-1 6-4,3,R32,63.0,2.0,1.0,46.0,28.0,21.0,11.0,8.0,3.0,4.0,1.0,4.0,48.0,30.0,15.0,9.0,9.0,4.0,9.0,62.0,682.0,69.0,642.0,AUS,2010,0,0,0,0,1,3.0,33,33
2010-338,Sydney,28,1,2010-01-11,2,104755,0.0,1,Richard Gasquet,1,185.0,FRA,23.5,103852,0.0,1,Feliciano Lopez,0,188.0,ESP,28.3,6-1 6-4,3,R32,76.0,3.0,2.0,49.0,25.0,21.0,18.0,9.0,3.0,3.0,8.0,1.0,65.0,45.0,27.0,8.0,8.0,13.0,16.0,53.0,805.0,46.0,905.0,AUS,2010,0,0,0,0,1,3.0,33,33
2010-338,Sydney,28,1,2010-01-11,3,103794,8.0,1,Benjamin Becker,1,178.0,GER,28.5,103428,0.0,0,Juan Ignacio Chela,1,190.0,ARG,30.3,6-3 6-3,3,R32,73.0,8.0,1.0,43.0,24.0,18.0,14.0,9.0,0.0,1.0,4.0,4.0,64.0,40.0,21.0,14.0,9.0,7.0,11.0,39.0,1009.0,75.0,611.0,AUS,2010,0,0,0,0,1,3.0,25,33
2010-338,Sydney,28,1,2010-01-11,4,103898,0.0,1,Julien Benneteau,1,185.0,FRA,28.0,104534,0.0,1,Dudi Sela,1,175.0,ISR,24.7,6-3 6-1,3,R32,76.0,9.0,3.0,53.0,32.0,23.0,11.0,8.0,5.0,6.0,0.0,1.0,54.0,30.0,16.0,10.0,8.0,8.0,13.0,45.0,924.0,40.0,1006.0,AUS,2010,0,0,0,0,1,3.0,33,33
2010-338,Sydney,28,1,2010-01-11,5,104655,0.0,1,Pablo Cuevas,1,180.0,URU,24.0,103566,0.0,1,Michael Llodra,0,190.0,FRA,29.6,6-2 7-6(1),3,R32,72.0,13.0,4.0,62.0,41.0,34.0,12.0,10.0,3.0,3.0,3.0,6.0,66.0,40.0,27.0,14.0,10.0,5.0,7.0,50.0,899.0,70.0,639.0,AUS,2010,0,0,0,0,1,3.0,33,33
