tourney_id,tourney_name,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,tourney_ioc,tourney_year,w_host,l_host,surface_Clay,surface_Grass,surface_Hard,round_code,winner_seed_bucket,loser_seed_bucket
2001-407,Rotterdam,32,1,2001-02-19,19,102765,0.0,0,Nicolas Escude,1,185.0,FRA,24.8,102450,4.0,1,Tim Henman,1,185.0,GBR,26.4,6-3 7-5,3,R16,93.0,5.0,2.0,56.0,34.0,25.0,14.0,10.0,4.0,5.0,5.0,2.0,73.0,36.0,24.0,18.0,11.0,2.0,6.0,60.0,725.0,10.0,2020.0,NED,2001,0,0,0,0,1,4.0,0.0,7.0
2001-407,Rotterdam,32,1,2001-02-19,20,103344,0.0,0,Ivan Ljubicic,1,193.0,CRO,21.9,103171,0.0,0,Raemon Sluiter,1,185.0,NED,22.8,7-6(8) 4-6 6-4,3,R16,138.0,15.0,5.0,103.0,53.0,44.0,28.0,16.0,4.0,5.0,4.0,4.0,112.0,67.0,52.0,24.0,16.0,6.0,7.0,92.0,418.0,102.0,388.0,NED,2001,0,1,0,0,1,4.0,0.0,0.0
2001-407,Rotterdam,32,1,2001-02-19,21,103819,0.0,1,Roger Federer,1,185.0,SUI,19.5,103206,7.0,1,Sebastien Grosjean,1,175.0,FRA,22.7,4-6 6-3 6-4,3,R16,113.0,8.0,6.0,99.0,59.0,45.0,20.0,15.0,8.0,10.0,6.0,2.0,93.0,46.0,35.0,23.0,14.0,7.0,10.0,23.0,1150.0,13.0,1760.0,NED,2001,0,0,0,0,1,4.0,0.0,6.0
2001-407,Rotterdam,32,1,2001-02-19,22,102374,3.0,1,Alex Corretja,1,180.0,ESP,26.8,102854,0.0,1,Sjeng Schalken,1,193.0,NED,24.4,6-4 4-6 6-1,3,R16,134.0,7.0,7.0,99.0,45.0,36.0,24.0,14.0,10.0,13.0,2.0,3.0,80.0,49.0,31.0,14.0,13.0,5.0,10.0,8.0,2415.0,27.0,1073.0,NED,2001,0,1,0,0,1,4.0,7.0,0.0
2001-407,Rotterdam,32,1,2001-02-19,23,102318,0.0,1,Andrei Pavel,1,183.0,ROU,27.0,103096,5.0,1,Arnaud Clement,1,173.0,FRA,23.1,6-4 6-4,3,R16,78.0,5.0,0.0,54.0,30.0,21.0,15.0,10.0,2.0,4.0,2.0,4.0,65.0,31.0,20.0,17.0,10.0,9.0,13.0,24.0,1130.0,12.0,1910.0,NED,2001,0,0,0,0,1,4.0,0.0,7.0
2001-407,Rotterdam,32,1,2001-02-19,24,103017,0.0,1,Nicolas Kiefer,1,183.0,GER,23.6,102338,2.0,1,Yevgeny Kafelnikov,1,190.0,RUS,27.0,6-4 6-2,3,R16,71.0,14.0,1.0,51.0,31.0,26.0,10.0,9.0,1.0,2.0,3.0,5.0,60.0,27.0,21.0,12.0,9.0,3.0,7.0,55.0,765.0,6.0,2550.0,NED,2001,0,0,0,0,1,4.0,0.0,7.0
2001-407,Rotterdam,32,1,2001-02-19,25,103166,0.0,1,Vladimir Voltchkov,1,180.0,BLR,22.8,103714,0.0,1,Andreas Vinciguerra,0,180.0,SWE,20.0,5-7 6-1 6-3,3,QF,117.0,7.0,2.0,77.0,37.0,31.0,24.0,14.0,3.0,4.0,11.0,2.0,104.0,46.0,36.0,26.0,14.0,9.0,13.0,34.0,981.0,38.0,915.0,NED,2001,0,0,0,0,1,5.0,0.0,0.0
2001-407,Rotterdam,32,1,2001-02-19,26,102765,0.0,0,Nicolas Escude,1,185.0,FRA,24.8,103344,0.0,0,Ivan Ljubicic,1,193.0,CRO,21.9,6-3 6-1,3,QF,63.0,2.0,1.0,43.0,23.0,19.0,11.0,8.0,1.0,2.0,3.0,6.0,50.0,26.0,17.0,6.0,8.0,3.0,8.0,60.0,725.0,92.0,418.0,NED,2001,0,0,0,0,1,5.0,0.0,0.0
2001-407,Rotterdam,32,1,2001-02-19,27,103819,0.0,1,Roger Federer,1,185.0,SUI,19.5,102374,3.0,1,Alex Corretja,1,180.0,ESP,26.8,6-4 6-2,3,QF,73.0,7.0,2.0,45.0,24.0,18.0,13.0,9.0,1.0,3.0,4.0,6.0,64.0,24.0,15.0,18.0,9.0,6.0,11.0,23.0,1150.0,8.0,2415.0,NED,2001,0,0,0,0,1,5.0,0.0,7.0
2001-407,Rotterdam,32,1,2001-02-19,28,102318,0.0,1,Andrei Pavel,1,183.0,ROU,27.0,103017,0.0,1,Nicolas Kiefer,1,183.0,GER,23.6,6-4 6-4,3,QF,99.0,6.0,4.0,68.0,43.0,28.0,11.0,10.0,1.0,3.0,8.0,3.0,72.0,41.0,25.0,14.0,10.0,7.0,11.0,24.0,1130.0,55.0,765.0,NED,2001,0,0,0,0,1,5.0,0.0,0.0
2001-407,Rotterdam,32,1,2001-02-19,29,102765,0.0,0,Nicolas Escude,1,185.0,FRA,24.8,103166,0.0,1,Vladimir Voltchkov,1,180.0,BLR,22.8,6-4 6-1,3,SF,80.0,6.0,0.0,57.0,28.0,22.0,16.0,9.0,2.0,3.0,5.0,3.0,60.0,38.0,21.0,10.0,8.0,6.0,10.0,60.0,725.0,34.0,981.0,NED,2001,0,0,0,0,1,6.0,0.0,0.0
2001-407,Rotterdam,32,1,2001-02-19,30,103819,0.0,1,Roger Federer,1,185.0,SUI,19.5,102318,0.0,1,Andrei Pavel,1,183.0,ROU,27.0,6-7(4) 6-4 6-0,3,SF,110.0,13.0,0.0,87.0,53.0,37.0,21.0,14.0,4.0,6.0,8.0,4.0,100.0,67.0,44.0,12.0,14.0,5.0,11.0,23.0,1150.0,24.0,1130.0,NED,2001,0,0,0,0,1,6.0,0.0,0.0
2001-407,Rotterdam,32,1,2001-02-19,31,102765,0.0,0,Nicolas Escude,1,185.0,FRA,24.8,103819,0.0,1,Roger Federer,1,185.0,SUI,19.5,7-5 3-6 7-6(5),3,F,143.0,8.0,5.0,116.0,63.0,46.0,24.0,16.0,14.0,18.0,11.0,4.0,109.0,55.0,44.0,23.0,17.0,5.0,9.0,60.0,725.0,23.0,1150.0,NED,2001,0,0,0,0,1,7.0,0.0,0.0
2001-408,Milan,32,1,2001-01-29,1,103498,1.0,1,Marat Safin,1,193.0,RUS,21.0,102184,0.0,1,David Prinosil,1,185.0,GER,27.8,6-4 7-5,3,R32,89.0,4.0,3.0,80.0,38.0,28.0,25.0,11.0,6.0,6.0,4.0,6.0,73.0,34.0,28.0,18.0,11.0,6.0,8.0,1.0,4265.0,32.0,1020.0,VAR,2001,0,0,0,0,1,3.0,8.0,0.0
2001-408,Milan,32,1,2001-01-29,2,103598,0.0,0,Xavier Malisse,1,185.0,BEL,20.5,102247,0.0,0,Andrea Gaudenzi,1,183.0,ITA,27.5,7-5 6-2,3,R32,89.0,7.0,0.0,63.0,42.0,31.0,12.0,10.0,3.0,5.0,3.0,5.0,72.0,26.0,16.0,21.0,10.0,9.0,14.0,124.0,319.0,103.0,407.0,VAR,2001,0,0,0,0,1,3.0,0.0,0.0
2001-408,Milan,32,1,2001-01-29,3,102257,0.0,1,Greg Rusedski,0,193.0,GBR,27.3,101150,0.0,1,Gianluca Pozzi,0,180.0,ITA,35.6,6-1 7-5,3,R32,68.0,8.0,1.0,55.0,31.0,25.0,12.0,10.0,2.0,3.0,4.0,3.0,51.0,12.0,9.0,15.0,9.0,3.0,7.0,52.0,775.0,40.0,864.0,VAR,2001,0,0,0,0,1,3.0,0.0,0.0
2001-408,Milan,32,1,2001-01-29,4,101820,8.0,1,Marc Rosset,1,201.0,SUI,30.2,103344,0.0,1,Ivan Ljubicic,1,193.0,CRO,21.8,4-6 7-6(12) 6-4,3,R32,142.0,16.0,7.0,101.0,60.0,54.0,18.0,16.0,2.0,4.0,11.0,3.0,105.0,58.0,45.0,27.0,16.0,3.0,5.0,29.0,1065.0,90.0,449.0,VAR,2001,0,0,0,0,1,3.0,6.0,0.0
2001-408,Milan,32,1,2001-01-29,5,102148,0.0,1,Fabrice Santoro,1,178.0,FRA,28.1,103103,3.0,1,Dominik Hrbaty,1,183.0,SVK,23.0,3-6 7-5 6-3,3,R32,131.0,8.0,3.0,99.0,46.0,35.0,22.0,15.0,9.0,13.0,5.0,5.0,121.0,73.0,48.0,18.0,15.0,10.0,15.0,41.0,860.0,14.0,1755.0,VAR,2001,0,0,0,0,1,3.0,0.0,7.0
2001-408,Milan,32,1,2001-01-29,6,102369,0.0,1,Julien Boutter,1,190.0,FRA,26.8,102259,0.0,1,Jerome Golmard,0,188.0,FRA,27.3,7-6(5) 6-4,3,R32,95.0,8.0,3.0,70.0,41.0,36.0,16.0,11.0,0.0,0.0,3.0,6.0,71.0,41.0,30.0,19.0,11.0,1.0,2.0,67.0,609.0,59.0,716.0,VAR,2001,0,0,0,0,1,3.0,0.0,0.0
2001-408,Milan,32,1,2001-01-29,7,101843,0.0,1,Sergi Bruguera,1,188.0,ESP,30.0,103248,0.0,1,Harel Levy,1,185.0,ISR,22.4,3-6 7-6(3) 6-4,3,R32,128.0,7.0,2.0,96.0,58.0,43.0,16.0,16.0,4.0,9.0,6.0,3.0,118.0,72.0,49.0,18.0,15.0,11.0,15.0,80.0,504.0,61.0,694.0,VAR,2001,0,0,0,0,1,3.0,0.0,0.0
2001-408,Milan,32,1,2001-01-29,8,102998,0.0,1,Jan Michael Gambill,1,190.0,USA,23.6,102854,6.0,1,Sjeng Schalken,1,193.0,NED,24.3,6-1 6-7(3) 6-2,3,R32,146.0,10.0,6.0,129.0,65.0,50.0,29.0,14.0,9.0,10.0,4.0,7.0,87.0,50.0,34.0,15.0,13.0,3.0,8.0,30.0,1055.0,28.0,1073.0,VAR,2001,0,0,0,0,1,3.0,0.0,6.0
2001-408,Milan,32,1,2001-01-29,9,103819,7.0,1,Roger Federer,1,185.0,SUI,19.4,102783,0.0,1,Rainer Schuettler,1,180.0,GER,24.7,6-3 6-4,3,R32,61.0,2.0,0.0,43.0,23.0,21.0,12.0,9.0,2.0,4.0,1.0,7.0,66.0,25.0,14.0,17.0,10.0,4.0,9.0,27.0,1080.0,48.0,815.0,VAR,2001,0,0,0,0,1,3.0,6.0,0.0
2001-408,Milan,32,1,2001-01-29,10,102642,0.0,0,Cyril Saulnier,1,190.0,FRA,25.4,102106,0.0,1,Davide Sanguinetti,1,188.0,ITA,28.4,7-6(6) 6-4,3,R32,100.0,6.0,3.0,77.0,40.0,29.0,20.0,11.0,1.0,3.0,12.0,1.0,66.0,45.0,33.0,10.0,11.0,2.0,5.0,120.0,326.0,71.0,566.0,VAR,2001,0,0,0,0,1,3.0,0.0,0.0
2001-408,Milan,32,1,2001-01-29,11,102539,0.0,1,Bohdan Ulihrach,1,188.0,CZE,25.9,102765,0.0,1,Nicolas Escude,1,185.0,FRA,24.8,7-5 6-7(7) 7-5,3,R32,140.0,6.0,9.0,110.0,67.0,47.0,20.0,17.0,7.0,12.0,10.0,3.0,116.0,56.0,45.0,26.0,17.0,9.0,14.0,53.0,741.0,56.0,725.0,VAR,2001,0,0,0,0,1,3.0,0.0,0.0
2001-408,Milan,32,1,2001-01-29,12,101964,0.0,0,Goran Ivanisevic,0,193.0,CRO,29.3,103017,4.0,1,Nicolas Kiefer,1,183.0,GER,23.5,2-6 6-2 6-3,3,R32,84.0,18.0,5.0,76.0,39.0,34.0,19.0,13.0,6.0,8.0,3.0,7.0,64.0,22.0,17.0,24.0,12.0,1.0,4.0,123.0,319.0,33.0,1000.0,VAR,2001,0,0,0,0,1,3.0,0.0,7.0
2001-408,Milan,32,1,2001-01-29,13,102446,0.0,1,Andrei Medvedev,1,193.0,UKR,26.4,102318,5.0,1,Andrei Pavel,1,183.0,ROU,27.0,7-6(6) 2-6 7-6(5),3,R32,138.0,8.0,5.0,130.0,73.0,53.0,25.0,16.0,9.0,13.0,13.0,4.0,111.0,63.0,48.0,25.0,16.0,4.0,6.0,58.0,720.0,23.0,1140.0,VAR,2001,0,0,0,0,1,3.0,0.0,7.0
2001-408,Milan,32,1,2001-01-29,14,103166,0.0,1,Vladimir Voltchkov,1,180.0,BLR,22.8,103181,0.0,1,Jiri Vanek,1,185.0,CZE,22.7,6-4 1-6 7-6(1),3,R32,120.0,2.0,4.0,91.0,43.0,30.0,27.0,14.0,6.0,9.0,8.0,4.0,99.0,56.0,44.0,19.0,15.0,9.0,11.0,36.0,949.0,83.0,487.0,VAR,2001,0,0,0,0,1,3.0,0.0,0.0
2001-408,Milan,32,1,2001-01-29,15,102730,0.0,0,Ivo Heuberger,1,188.0,SUI,24.9,101792,0.0,1,Slava Dosedel,1,183.0,CZE,30.4,6-2 7-6(4),3,R32,103.0,7.0,4.0,80.0,41.0,23.0,20.0,10.0,5.0,9.0,2.0,6.0,73.0,43.0,22.0,12.0,10.0,4.0,10.0,190.0,201.0,87.0,462.0,VAR,2001,0,0,0,0,1,3.0,0.0,0.0
2001-408,Milan,32,1,2001-01-29,16,102338,2.0,1,Yevgeny Kafelnikov,1,190.0,RUS,26.9,101543,0.0,0,Jeff Tarango,0,180.0,USA,32.1,4-6 6-4 6-2,3,R32,120.0,11.0,8.0,113.0,53.0,28.0,38.0,14.0,10.0,13.0,8.0,4.0,92.0,56.0,38.0,17.0,14.0,6.0,11.0,7.0,2485.0,111.0,364.0,VAR,2001,0,0,0,0,1,3.0,7.0,0.0
2001-408,Milan,32,1,2001-01-29,17,103498,1.0,1,Marat Safin,1,193.0,RUS,21.0,103598,0.0,0,Xavier Malisse,1,185.0,BEL,20.5,3-6 6-3 7-5,3,R16,113.0,6.0,1.0,47.0,25.0,19.0,13.0,9.0,0.0,1.0,3.0,0.0,54.0,32.0,26.0,13.0,9.0,6.0,7.0,1.0,4265.0,124.0,319.0,VAR,2001,0,0,0,0,1,4.0,8.0,0.0
2001-408,Milan,32,1,2001-01-29,18,102257,0.0,1,Greg Rusedski,0,193.0,GBR,27.3,101820,8.0,1,Marc Rosset,1,201.0,SUI,30.2,6-3 1-0 RET,3,R16,42.0,8.0,0.0,22.0,14.0,14.0,6.0,5.0,0.0,0.0,2.0,3.0,36.0,21.0,14.0,5.0,6.0,3.0,5.0,52.0,775.0,29.0,1065.0,VAR,2001,0,0,0,0,1,4.0,0.0,6.0
2001-408,Milan,32,1,2001-01-29,19,102369,0.0,1,Julien Boutter,1,190.0,FRA,26.8,102148,0.0,1,Fabrice Santoro,1,178.0,FRA,28.1,7-6(4) 6-4,3,R16,98.0,14.0,7.0,72.0,44.0,37.0,12.0,11.0,0.0,1.0,2.0,3.0,80.0,53.0,37.0,14.0,11.0,3.0,5.0,67.0,609.0,41.0,860.0,VAR,2001,0,0,0,0,1,4.0,0.0,0.0
2001-408,Milan,32,1,2001-01-29,20,102998,0.0,1,Jan Michael Gambill,1,190.0,USA,23.6,101843,0.0,1,Sergi Bruguera,1,188.0,ESP,30.0,6-3 7-5,3,R16,81.0,13.0,0.0,68.0,42.0,34.0,15.0,11.0,5.0,6.0,10.0,4.0,67.0,38.0,32.0,7.0,10.0,5.0,8.0,30.0,1055.0,80.0,504.0,VAR,2001,0,0,0,0,1,4.0,0.0,0.0
2001-408,Milan,32,1,2001-01-29,21,103819,7.0,1,Roger Federer,1,185.0,SUI,19.4,102642,0.0,0,Cyril Saulnier,1,190.0,FRA,25.4,2-6 6-3 6-4,3,R16,106.0,7.0,9.0,91.0,48.0,37.0,16.0,14.0,1.0,5.0,6.0,1.0,82.0,41.0,27.0,20.0,13.0,6.0,10.0,27.0,1080.0,120.0,326.0,VAR,2001,0,0,0,0,1,4.0,6.0,0.0
2001-408,Milan,32,1,2001-01-29,23,103166,0.0,1,Vladimir Voltchkov,1,180.0,BLR,22.8,102446,0.0,1,Andrei Medvedev,1,193.0,UKR,26.4,6-2 7-5,3,R16,72.0,2.0,1.0,54.0,25.0,24.0,18.0,10.0,2.0,2.0,6.0,2.0,55.0,32.0,25.0,10.0,10.0,4.0,7.0,36.0,949.0,58.0,720.0,VAR,2001,0,0,0,0,1,4.0,0.0,0.0
2001-408,Milan,32,1,2001-01-29,24,102338,2.0,1,Yevgeny Kafelnikov,1,190.0,RUS,26.9,102730,0.0,0,Ivo Heuberger,1,188.0,SUI,24.9,6-2 6-3,3,R16,50.0,5.0,4.0,46.0,24.0,22.0,14.0,9.0,0.0,0.0,9.0,2.0,43.0,24.0,17.0,9.0,8.0,2.0,5.0,7.0,2485.0,190.0,201.0,VAR,2001,0,0,0,0,1,4.0,7.0,0.0
2001-408,Milan,32,1,2001-01-29,25,102257,0.0,1,Greg Rusedski,0,193.0,GBR,27.3,103498,1.0,1,Marat Safin,1,193.0,RUS,21.0,6-0 7-6(5),3,QF,71.0,9.0,0.0,52.0,34.0,26.0,13.0,9.0,2.0,3.0,2.0,1.0,70.0,34.0,24.0,13.0,9.0,5.0,9.0,52.0,775.0,1.0,4265.0,VAR,2001,0,0,0,0,1,5.0,0.0,8.0
2001-408,Milan,32,1,2001-01-29,26,102369,0.0,1,Julien Boutter,1,190.0,FRA,26.8,102998,0.0,1,Jan Michael Gambill,1,190.0,USA,23.6,6-4 6-4,3,QF,83.0,16.0,6.0,75.0,47.0,38.0,13.0,10.0,5.0,5.0,4.0,0.0,56.0,27.0,19.0,18.0,10.0,2.0,4.0,67.0,609.0,30.0,1055.0,VAR,2001,0,0,0,0,1,5.0,0.0,0.0
2001-408,Milan,32,1,2001-01-29,27,103819,7.0,1,Roger Federer,1,185.0,SUI,19.4,101964,0.0,0,Goran Ivanisevic,0,193.0,CRO,29.3,6-4 6-4,3,QF,57.0,8.0,2.0,52.0,31.0,27.0,14.0,10.0,1.0,1.0,7.0,9.0,65.0,33.0,28.0,15.0,10.0,6.0,8.0,27.0,1080.0,123.0,319.0,VAR,2001,0,0,0,0,1,5.0,6.0,0.0
2001-408,Milan,32,1,2001-01-29,28,102338,2.0,1,Yevgeny Kafelnikov,1,190.0,RUS,26.9,103166,0.0,1,Vladimir Voltchkov,1,180.0,BLR,22.8,6-4 6-3,3,QF,65.0,4.0,2.0,62.0,36.0,28.0,15.0,10.0,2.0,2.0,13.0,5.0,53.0,31.0,25.0,10.0,9.0,3.0,5.0,7.0,2485.0,36.0,949.0,VAR,2001,0,0,0,0,1,5.0,7.0,0.0
2001-408,Milan,32,1,2001-01-29,29,102369,0.0,1,Julien Boutter,1,190.0,FRA,26.8,102257,0.0,1,Greg Rusedski,0,193.0,GBR,27.3,7-6(5) 7-6(3),3,SF,94.0,15.0,9.0,81.0,45.0,39.0,22.0,12.0,3.0,3.0,15.0,4.0,70.0,49.0,42.0,14.0,12.0,1.0,1.0,67.0,609.0,52.0,775.0,VAR,2001,0,0,0,0,1,6.0,0.0,0.0
2001-408,Milan,32,1,2001-01-29,30,103819,7.0,1,Roger Federer,1,185.0,SUI,19.4,102338,2.0,1,Yevgeny Kafelnikov,1,190.0,RUS,26.9,6-2 6-7(4) 6-3,3,SF,110.0,14.0,3.0,88.0,46.0,36.0,22.0,15.0,5.0,7.0,5.0,6.0,97.0,45.0,29.0,23.0,14.0,4.0,9.0,27.0,1080.0,7.0,2485.0,VAR,2001,0,0,0,0,1,6.0,6.0,7.0
2001-408,Milan,32,1,2001-01-29,31,103819,7.0,1,Roger Federer,1,185.0,SUI,19.4,102369,0.0,1,Julien Boutter,1,190.0,FRA,26.8,6-4 6-7(7) 6-4,3,F,140.0,7.0,4.0,103.0,57.0,38.0,28.0,16.0,2.0,7.0,7.0,11.0,113.0,66.0,42.0,22.0,16.0,7.0,14.0,27.0,1080.0,67.0,609.0,VAR,2001,0,0,0,0,1,7.0,6.0,0.0
2001-409,Atlanta,32,1,2001-04-23,1,102143,0.0,0,Nicolas Thomann,1,183.0,FRA,28.3,101736,1.0,1,Andre Agassi,1,180.0,USA,30.9,6-4 7-5,3,R32,83.0,6.0,3.0,65.0,28.0,22.0,22.0,11.0,4.0,5.0,6.0,6.0,60.0,39.0,29.0,9.0,11.0,3.0,6.0,143.0,276.0,3.0,3630.0,USA,2001,0,1,1,0,0,3.0,0.0,8.0
2001-409,Atlanta,32,1,2001-04-23,2,103294,0.0,1,Christophe Rochus,1,170.0,BEL,22.3,102911,0.0,1,Andrei Stoliarov,1,178.0,RUS,24.2,6-2 6-2,3,R32,122.0,1.0,2.0,55.0,27.0,19.0,15.0,8.0,8.0,9.0,2.0,0.0,61.0,32.0,19.0,9.0,8.0,2.0,7.0,90.0,452.0,94.0,435.0,USA,2001,0,0,1,0,0,3.0,0.0,0.0
2001-409,Atlanta,32,1,2001-04-23,3,102694,0.0,1,Lars Burgsmuller,1,183.0,GER,25.3,101733,0.0,1,Jan Siemerink,0,183.0,NED,31.0,6-4 6-3,3,R32,86.0,4.0,6.0,68.0,35.0,27.0,15.0,10.0,8.0,10.0,7.0,5.0,58.0,28.0,21.0,9.0,9.0,1.0,5.0,99.0,410.0,82.0,486.0,USA,2001,0,0,1,0,0,3.0,0.0,0.0
2001-409,Atlanta,32,1,2001-04-23,4,102259,6.0,1,Jerome Golmard,0,188.0,FRA,27.6,102834,0.0,1,Paul Goldstein,1,178.0,USA,24.7,6-0 6-1,3,R32,49.0,5.0,3.0,37.0,17.0,12.0,14.0,6.0,3.0,3.0,0.0,3.0,41.0,19.0,6.0,7.0,7.0,1.0,7.0,58.0,688.0,97.0,414.0,USA,2001,0,1,1,0,0,3.0,6.0,0.0
2001-409,Atlanta,32,1,2001-04-23,5,102783,4.0,1,Rainer Schuettler,1,180.0,GER,24.9,101675,0.0,0,Martin Rodriguez,1,178.0,ARG,31.3,6-3 3-6 6-3,3,R32,101.0,5.0,6.0,85.0,45.0,32.0,20.0,14.0,5.0,8.0,0.0,4.0,79.0,38.0,27.0,18.0,13.0,3.0,7.0,47.0,770.0,149.0,264.0,USA,2001,0,0,1,0,0,3.0,7.0,0.0
2001-409,Atlanta,32,1,2001-04-23,6,103598,0.0,1,Xavier Malisse,1,185.0,BEL,20.7,102987,0.0,0,Andre Sa,1,185.0,BRA,23.9,6-4 4-6 6-2,3,R32,120.0,6.0,2.0,84.0,38.0,28.0,18.0,14.0,4.0,10.0,0.0,3.0,87.0,51.0,23.0,19.0,14.0,5.0,13.0,78.0,503.0,125.0,316.0,USA,2001,0,0,1,0,0,3.0,0.0,0.0
2001-409,Atlanta,32,1,2001-04-23,7,102533,0.0,1,Jens Knippschild,1,190.0,GER,26.1,102162,0.0,1,Chris Woodruff,1,188.0,USA,28.3,6-1 6-4,3,R32,77.0,3.0,1.0,50.0,26.0,23.0,13.0,9.0,1.0,2.0,1.0,7.0,66.0,43.0,23.0,9.0,8.0,7.0,11.0,96.0,418.0,93.0,435.0,USA,2001,0,1,1,0,0,3.0,0.0,0.0
2001-409,Atlanta,32,1,2001-04-23,8,102776,5.0,1,Andrew Ilie,1,180.0,AUS,25.0,103184,0.0,0,Bob Bryan,0,193.0,USA,22.9,6-2 4-6 6-3,3,R32,85.0,2.0,3.0,80.0,46.0,33.0,21.0,14.0,2.0,4.0,5.0,1.0,73.0,48.0,31.0,14.0,13.0,6.0,10.0,55.0,730.0,129.0,300.0,USA,2001,0,1,1,0,0,3.0,7.0,0.0
2001-409,Atlanta,32,1,2001-04-23,9,102905,0.0,1,Stefan Koubek,0,175.0,AUT,24.3,103694,7.0,1,Olivier Rochus,1,168.0,BEL,20.2,6-3 4-6 6-4,3,R32,107.0,5.0,5.0,100.0,64.0,42.0,18.0,15.0,5.0,9.0,2.0,4.0,80.0,42.0,28.0,16.0,14.0,2.0,7.0,92.0,438.0,72.0,580.0,USA,2001,0,0,1,0,0,3.0,0.0,6.0
2001-409,Atlanta,32,1,2001-04-23,10,103420,0.0,0,Michal Tabara,1,175.0,CZE,21.7,102205,0.0,1,Sebastien Lareau,1,183.0,CAN,27.9,7-5 6-3,3,R32,93.0,5.0,4.0,69.0,38.0,30.0,17.0,11.0,2.0,3.0,2.0,3.0,88.0,55.0,34.0,16.0,10.0,13.0,16.0,65.0,639.0,115.0,365.0,USA,2001,0,0,1,0,0,3.0,0.0,0.0
2001-409,Atlanta,32,1,2001-04-23,11,102703,0.0,1,Hyung Taik Lee,1,180.0,KOR,25.3,102179,0.0,1,Antony Dupuis,1,185.0,FRA,28.1,6-4 6-1,3,R32,62.0,1.0,2.0,52.0,29.0,19.0,13.0,9.0,1.0,3.0,1.0,4.0,53.0,29.0,16.0,6.0,8.0,2.0,7.0,79.0,492.0,91.0,443.0,USA,2001,0,0,1,0,0,3.0,0.0,0.0
2001-409,Atlanta,32,1,2001-04-23,12,102021,3.0,1,Michael Chang,1,175.0,USA,29.1,103176,0.0,1,David Sanchez,1,183.0,ESP,23.0,7-5 6-3,3,R32,85.0,1.0,2.0,57.0,42.0,33.0,7.0,10.0,2.0,3.0,1.0,3.0,66.0,36.0,22.0,14.0,11.0,1.0,5.0,32.0,930.0,80.0,488.0,USA,2001,1,0,1,0,0,3.0,7.0,0.0
2001-409,Atlanta,32,1,2001-04-23,13,101320,8.0,1,Magnus Gustafsson,1,185.0,SWE,34.3,102880,0.0,1,Alexander Popp,1,201.0,GER,24.4,6-1 7-5,3,R32,75.0,2.0,6.0,62.0,35.0,23.0,15.0,9.0,5.0,7.0,1.0,3.0,47.0,24.0,12.0,9.0,10.0,2.0,8.0,67.0,632.0,95.0,422.0,USA,2001,0,0,1,0,0,3.0,6.0,0.0
2001-409,Atlanta,32,1,2001-04-23,14,101897,0.0,1,Fernando Meligeni,0,180.0,BRA,30.0,102247,0.0,1,Andrea Gaudenzi,1,183.0,ITA,27.7,6-3 6-3,3,R32,80.0,3.0,3.0,55.0,31.0,22.0,15.0,9.0,0.0,1.0,1.0,4.0,54.0,28.0,17.0,11.0,9.0,2.0,6.0,100.0,409.0,103.0,404.0,USA,2001,0,0,1,0,0,3.0,0.0,0.0
2001-409,Atlanta,32,1,2001-04-23,15,104053,0.0,0,Andy Roddick,1,188.0,USA,18.6,103171,0.0,1,Raemon Sluiter,1,185.0,NED,23.0,6-2 4-6 6-4,3,R32,83.0,5.0,3.0,76.0,48.0,39.0,15.0,14.0,4.0,6.0,6.0,4.0,84.0,48.0,35.0,19.0,14.0,6.0,10.0,89.0,458.0,101.0,408.0,USA,2001,1,0,1,0,0,3.0,0.0,0.0
2001-409,Atlanta,32,1,2001-04-23,16,101774,2.0,1,Todd Martin,1,198.0,USA,30.7,103181,0.0,1,Jiri Vanek,1,185.0,CZE,22.9,6-3 2-6 7-6(5),3,R32,109.0,10.0,2.0,85.0,51.0,43.0,18.0,14.0,1.0,2.0,14.0,2.0,93.0,57.0,45.0,19.0,15.0,4.0,6.0,31.0,950.0,98.0,412.0,USA,2001,1,0,1,0,0,3.0,7.0,0.0
2001-409,Atlanta,32,1,2001-04-23,17,103294,0.0,1,Christophe Rochus,1,170.0,BEL,22.3,102143,0.0,0,Nicolas Thomann,1,183.0,FRA,28.3,2-6 6-1 6-2,3,R16,95.0,3.0,4.0,84.0,57.0,38.0,14.0,12.0,4.0,6.0,4.0,2.0,65.0,34.0,21.0,17.0,11.0,3.0,7.0,90.0,452.0,143.0,276.0,USA,2001,0,0,1,0,0,4.0,0.0,0.0
