tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,tourney_ioc,tourney_year,w_host,l_host
2005-560,US Open,Hard,128,G,2005-08-29,92,103598,,,Xavier Malisse,R,185.0,BEL,25.1,104548,,WC,Brian Baker,R,190.0,USA,20.3,6-7(5) 6-2 6-3 6-4,5,R64,162.0,21.0,7.0,142.0,89.0,73.0,26.0,20.0,12.0,12.0,9.0,3.0,127.0,74.0,50.0,31.0,19.0,8.0,12.0,54.0,701.0,195.0,202.0,USA,2005,0,1
2005-560,US Open,Hard,128,G,2005-08-29,93,103206,,,Sebastien Grosjean,R,175.0,FRA,27.2,102563,14.0,,Thomas Johansson,R,180.0,SWE,30.4,6-3 6-2 4-6 6-2,5,R64,140.0,10.0,1.0,98.0,50.0,41.0,32.0,18.0,2.0,3.0,2.0,4.0,95.0,55.0,37.0,22.0,17.0,1.0,6.0,35.0,960.0,14.0,1460.0,USA,2005,0,0
2005-560,US Open,Hard,128,G,2005-08-29,94,103990,19.0,,Tommy Robredo,R,180.0,ESP,23.3,102856,,,Gustavo Kuerten,R,190.0,BRA,28.9,5-7 7-6(3) 6-3 6-2,5,R64,163.0,15.0,6.0,124.0,81.0,69.0,25.0,21.0,4.0,5.0,9.0,3.0,139.0,64.0,49.0,40.0,20.0,11.0,14.0,20.0,1350.0,357.0,85.0,USA,2005,0,0
2005-560,US Open,Hard,128,G,2005-08-29,95,103484,,WC,James Blake,R,185.0,USA,25.6,104214,,,Igor Andreev,R,185.0,RUS,22.1,6-2 6-2 6-4,5,R64,96.0,7.0,3.0,71.0,45.0,38.0,15.0,13.0,0.0,0.0,3.0,3.0,93.0,63.0,40.0,12.0,13.0,8.0,13.0,49.0,740.0,52.0,709.0,USA,2005,1,0
2005-560,US Open,Hard,128,G,2005-08-29,96,104745,2.0,,Rafael Nadal,L,185.0,ESP,19.2,104812,,WC,Scoville Jenkins,R,188.0,USA,18.9,6-4 7-5 6-4,5,R64,146.0,4.0,2.0,80.0,52.0,40.0,23.0,16.0,5.0,6.0,5.0,8.0,117.0,68.0,45.0,24.0,16.0,9.0,13.0,2.0,4320.0,352.0,87.0,USA,2005,0,1
2005-560,US Open,Hard,128,G,2005-08-29,97,103819,1.0,,Roger Federer,R,185.0,SUI,24.0,103694,27.0,,Olivier Rochus,R,168.0,BEL,24.6,6-3 7-6(6) 6-2,5,R32,114.0,10.0,2.0,95.0,66.0,56.0,13.0,15.0,1.0,2.0,2.0,3.0,97.0,62.0,38.0,19.0,14.0,4.0,8.0,1.0,6975.0,29.0,1100.0,USA,2005,0,0
2005-560,US Open,Hard,128,G,2005-08-29,98,103017,,,Nicolas Kiefer,R,183.0,GER,28.1,103096,,Q,Arnaud Clement,R,173.0,FRA,27.6,6-4 6-7(5) 6-4 6-1,5,R32,187.0,19.0,6.0,123.0,71.0,56.0,26.0,20.0,4.0,7.0,5.0,8.0,123.0,69.0,46.0,23.0,19.0,5.0,12.0,38.0,900.0,91.0,449.0,USA,2005,0,0
2005-560,US Open,Hard,128,G,2005-08-29,99,103900,11.0,,David Nalbandian,R,180.0,ARG,23.6,103602,21.0,,Fernando Gonzalez,R,183.0,CHI,25.0,7-5 6-3 6-0,5,R32,114.0,5.0,3.0,90.0,59.0,42.0,18.0,14.0,7.0,9.0,3.0,8.0,86.0,39.0,23.0,20.0,13.0,5.0,12.0,11.0,1700.0,23.0,1255.0,USA,2005,0,0
2005-560,US Open,Hard,128,G,2005-08-29,100,102106,,,Davide Sanguinetti,R,188.0,ITA,33.0,103387,,,Paradorn Srichaphan,R,185.0,THA,26.2,6-3 4-6 6-7(2) 7-6(6) 7-6(5),5,R32,263.0,9.0,2.0,191.0,128.0,91.0,30.0,27.0,11.0,17.0,11.0,8.0,184.0,104.0,73.0,39.0,28.0,7.0,14.0,59.0,639.0,51.0,715.0,USA,2005,0,0
2005-560,US Open,Hard,128,G,2005-08-29,101,103720,3.0,,Lleyton Hewitt,R,180.0,AUS,24.5,103758,25.0,,Taylor Dent,R,188.0,USA,24.3,6-3 3-6 6-7(2) 6-2 7-5,5,R32,200.0,7.0,8.0,161.0,80.0,59.0,41.0,25.0,4.0,9.0,19.0,10.0,157.0,85.0,60.0,31.0,25.0,8.0,16.0,4.0,3335.0,27.0,1190.0,USA,2005,0,1
2005-560,US Open,Hard,128,G,2005-08-29,102,103103,15.0,,Dominik Hrbaty,R,183.0,SVK,27.6,103970,17.0,,David Ferrer,R,175.0,ESP,23.4,6-7(7) 7-5 7-5 7-5,5,R32,187.0,13.0,10.0,138.0,76.0,60.0,32.0,24.0,3.0,7.0,3.0,6.0,170.0,107.0,67.0,31.0,24.0,13.0,20.0,17.0,1391.0,15.0,1420.0,USA,2005,0,0
2005-560,US Open,Hard,128,G,2005-08-29,103,104269,,,Fernando Verdasco,L,188.0,ESP,21.7,104925,,,Novak Djokovic,R,188.0,SRB,18.2,6-1 4-6 6-7(2) 6-4 6-4,5,R32,184.0,13.0,13.0,148.0,90.0,69.0,29.0,24.0,7.0,11.0,5.0,3.0,154.0,106.0,66.0,26.0,25.0,6.0,14.0,48.0,770.0,97.0,431.0,USA,2005,0,0
2005-560,US Open,Hard,128,G,2005-08-29,104,103813,,,Jarkko Nieminen,L,185.0,FIN,24.1,103018,30.0,,Max Mirnyi,R,196.0,BLR,28.1,6-3 7-6(5) 3-6 6-3,5,R32,146.0,3.0,1.0,115.0,87.0,65.0,19.0,19.0,4.0,5.0,22.0,8.0,132.0,84.0,60.0,27.0,20.0,9.0,12.0,57.0,667.0,32.0,1055.0,USA,2005,0,0
2005-560,US Open,Hard,128,G,2005-08-29,105,103909,8.0,,Guillermo Coria,R,175.0,ARG,23.6,104417,,,Robin Soderling,R,193.0,SWE,21.0,6-2 6-7(4) 6-1 6-4,5,R32,161.0,9.0,6.0,128.0,95.0,68.0,19.0,19.0,3.0,3.0,14.0,9.0,146.0,92.0,61.0,22.0,18.0,7.0,12.0,8.0,1765.0,42.0,825.0,USA,2005,0,0
2005-560,US Open,Hard,128,G,2005-08-29,106,103454,,,Nicolas Massu,R,183.0,CHI,25.8,104527,,,Stan Wawrinka,R,183.0,SUI,20.4,6-4 6-3 6-0,5,R32,144.0,1.0,2.0,98.0,61.0,40.0,19.0,12.0,12.0,14.0,4.0,4.0,80.0,46.0,23.0,15.0,13.0,5.0,13.0,58.0,665.0,62.0,587.0,USA,2005,0,0
2005-560,US Open,Hard,128,G,2005-08-29,107,104755,13.0,,Richard Gasquet,R,185.0,FRA,19.1,103344,18.0,,Ivan Ljubicic,R,193.0,CRO,26.4,3-6 7-6(6) 6-7(7) 6-3 6-2,5,R32,227.0,6.0,5.0,172.0,125.0,90.0,22.0,25.0,7.0,10.0,21.0,3.0,166.0,102.0,69.0,36.0,25.0,8.0,13.0,13.0,1489.0,19.0,1360.0,USA,2005,0,0
2005-560,US Open,Hard,128,G,2005-08-29,108,104068,,,Robby Ginepri,R,183.0,USA,22.8,103163,29.0,,Tommy Haas,R,188.0,GER,27.4,7-5 6-7(3) 6-4 2-6 6-3,5,R32,198.0,20.0,4.0,163.0,92.0,66.0,36.0,26.0,9.0,14.0,9.0,7.0,150.0,80.0,56.0,39.0,25.0,7.0,13.0,46.0,795.0,31.0,1055.0,USA,2005,1,0
2005-560,US Open,Hard,128,G,2005-08-29,109,101736,7.0,,Andre Agassi,R,180.0,USA,35.3,104607,32.0,,Tomas Berdych,R,196.0,CZE,19.9,3-6 6-1 6-4 7-6(2),5,R32,149.0,14.0,7.0,133.0,75.0,51.0,35.0,19.0,5.0,7.0,11.0,3.0,121.0,72.0,50.0,26.0,19.0,5.0,9.0,7.0,2190.0,34.0,965.0,USA,2005,1,0
2005-560,US Open,Hard,128,G,2005-08-29,110,103598,,,Xavier Malisse,R,185.0,BEL,25.1,104022,24.0,,Mikhail Youzhny,R,183.0,RUS,23.1,5-7 1-6 6-1 7-5 7-6(1),5,R32,177.0,14.0,4.0,152.0,93.0,72.0,28.0,25.0,7.0,12.0,6.0,3.0,150.0,73.0,52.0,44.0,25.0,9.0,14.0,54.0,701.0,26.0,1220.0,USA,2005,0,0
2005-560,US Open,Hard,128,G,2005-08-29,111,103990,19.0,,Tommy Robredo,R,180.0,ESP,23.3,103206,,,Sebastien Grosjean,R,175.0,FRA,27.2,6-4 7-5 6-7(3) 7-6(3),5,R32,201.0,7.0,5.0,151.0,100.0,73.0,31.0,23.0,6.0,8.0,7.0,2.0,145.0,73.0,57.0,39.0,23.0,4.0,8.0,20.0,1350.0,35.0,960.0,USA,2005,0,0
2005-560,US Open,Hard,128,G,2005-08-29,112,103484,,WC,James Blake,R,185.0,USA,25.6,104745,2.0,,Rafael Nadal,L,185.0,ESP,19.2,6-4 4-6 6-3 6-1,5,R32,145.0,10.0,3.0,115.0,74.0,56.0,21.0,18.0,8.0,10.0,3.0,4.0,102.0,79.0,48.0,10.0,18.0,1.0,7.0,49.0,740.0,2.0,4320.0,USA,2005,1,0
2005-560,US Open,Hard,128,G,2005-08-29,113,103819,1.0,,Roger Federer,R,185.0,SUI,24.0,103017,,,Nicolas Kiefer,R,183.0,GER,28.1,6-4 6-7(3) 6-3 6-4,5,R16,180.0,7.0,4.0,133.0,81.0,58.0,31.0,21.0,4.0,6.0,12.0,11.0,131.0,71.0,52.0,29.0,20.0,6.0,11.0,1.0,6975.0,38.0,900.0,USA,2005,0,0
2005-560,US Open,Hard,128,G,2005-08-29,114,103900,11.0,,David Nalbandian,R,180.0,ARG,23.6,102106,,,Davide Sanguinetti,R,188.0,ITA,33.0,4-6 7-6(4) 6-4 6-2,5,R16,177.0,8.0,9.0,133.0,79.0,58.0,26.0,20.0,6.0,9.0,6.0,3.0,138.0,81.0,52.0,31.0,20.0,9.0,14.0,11.0,1700.0,59.0,639.0,USA,2005,0,0
2005-560,US Open,Hard,128,G,2005-08-29,115,103720,3.0,,Lleyton Hewitt,R,180.0,AUS,24.5,103103,15.0,,Dominik Hrbaty,R,183.0,SVK,27.6,6-1 6-4 6-2,5,R16,93.0,12.0,2.0,84.0,48.0,36.0,17.0,13.0,3.0,6.0,2.0,4.0,71.0,38.0,21.0,9.0,12.0,4.0,12.0,4.0,3335.0,17.0,1391.0,USA,2005,0,0
2005-560,US Open,Hard,128,G,2005-08-29,116,103813,,,Jarkko Nieminen,L,185.0,FIN,24.1,104269,,,Fernando Verdasco,L,188.0,ESP,21.7,6-2 7-6(6) 6-3,5,R16,109.0,1.0,0.0,100.0,66.0,47.0,23.0,15.0,2.0,2.0,8.0,8.0,93.0,67.0,45.0,12.0,14.0,5.0,8.0,57.0,667.0,48.0,770.0,USA,2005,0,0
2005-560,US Open,Hard,128,G,2005-08-29,117,103909,8.0,,Guillermo Coria,R,175.0,ARG,23.6,103454,,,Nicolas Massu,R,183.0,CHI,25.8,6-4 2-6 6-7(5) 6-2 6-2,5,R16,272.0,8.0,20.0,148.0,90.0,62.0,30.0,23.0,3.0,9.0,5.0,9.0,175.0,95.0,59.0,36.0,23.0,18.0,27.0,8.0,1765.0,58.0,665.0,USA,2005,0,0
2005-560,US Open,Hard,128,G,2005-08-29,118,104068,,,Robby Ginepri,R,183.0,USA,22.8,104755,13.0,,Richard Gasquet,R,185.0,FRA,19.1,6-3 3-6 6-7(8) 6-4 6-0,5,R16,177.0,15.0,2.0,141.0,91.0,69.0,29.0,23.0,3.0,5.0,4.0,5.0,161.0,115.0,69.0,29.0,23.0,10.0,16.0,46.0,795.0,13.0,1489.0,USA,2005,1,0
2005-560,US Open,Hard,128,G,2005-08-29,119,101736,7.0,,Andre Agassi,R,180.0,USA,35.3,103598,,,Xavier Malisse,R,185.0,BEL,25.1,6-3 6-4 6-7(5) 4-6 6-2,5,R16,174.0,11.0,5.0,147.0,94.0,71.0,29.0,25.0,4.0,6.0,26.0,4.0,152.0,88.0,63.0,35.0,24.0,7.0,12.0,7.0,2190.0,54.0,701.0,USA,2005,1,0
2005-560,US Open,Hard,128,G,2005-08-29,120,103484,,WC,James Blake,R,185.0,USA,25.6,103990,19.0,,Tommy Robredo,R,180.0,ESP,23.3,4-6 7-5 6-2 6-3,5,R16,140.0,5.0,3.0,109.0,64.0,49.0,26.0,19.0,3.0,6.0,3.0,7.0,123.0,76.0,47.0,21.0,20.0,8.0,15.0,49.0,740.0,20.0,1350.0,USA,2005,1,0
2005-560,US Open,Hard,128,G,2005-08-29,121,103819,1.0,,Roger Federer,R,185.0,SUI,24.0,103900,11.0,,David Nalbandian,R,180.0,ARG,23.6,6-2 6-4 6-1,5,QF,99.0,11.0,0.0,74.0,40.0,32.0,18.0,13.0,3.0,5.0,0.0,6.0,75.0,42.0,23.0,11.0,12.0,4.0,11.0,1.0,6975.0,11.0,1700.0,USA,2005,0,0
2005-560,US Open,Hard,128,G,2005-08-29,122,103720,3.0,,Lleyton Hewitt,R,180.0,AUS,24.5,103813,,,Jarkko Nieminen,L,185.0,FIN,24.1,2-6 6-1 3-6 6-3 6-1,5,QF,144.0,6.0,5.0,109.0,65.0,53.0,23.0,20.0,4.0,7.0,8.0,1.0,135.0,87.0,55.0,25.0,20.0,11.0,17.0,4.0,3335.0,57.0,667.0,USA,2005,0,0
2005-560,US Open,Hard,128,G,2005-08-29,123,104068,,,Robby Ginepri,R,183.0,USA,22.8,103909,8.0,,Guillermo Coria,R,175.0,ARG,23.6,4-6 6-1 7-5 3-6 7-5,5,QF,181.0,9.0,5.0,146.0,90.0,64.0,27.0,25.0,3.0,9.0,11.0,14.0,147.0,87.0,59.0,31.0,25.0,12.0,20.0,46.0,795.0,8.0,1765.0,USA,2005,1,0
2005-560,US Open,Hard,128,G,2005-08-29,124,101736,7.0,,Andre Agassi,R,180.0,USA,35.3,103484,,WC,James Blake,R,185.0,USA,25.6,3-6 3-6 6-3 6-3 7-6(6),5,QF,170.0,11.0,3.0,163.0,105.0,67.0,31.0,24.0,10.0,17.0,19.0,5.0,155.0,91.0,60.0,31.0,24.0,6.0,13.0,7.0,2190.0,49.0,740.0,USA,2005,1,1
2005-560,US Open,Hard,128,G,2005-08-29,125,103819,1.0,,Roger Federer,R,185.0,SUI,24.0,103720,3.0,,Lleyton Hewitt,R,180.0,AUS,24.5,6-3 7-6(0) 4-6 6-3,5,SF,178.0,8.0,2.0,150.0,91.0,62.0,34.0,21.0,10.0,13.0,6.0,8.0,140.0,69.0,53.0,28.0,19.0,11.0,15.0,1.0,6975.0,4.0,3335.0,USA,2005,0,0
2005-560,US Open,Hard,128,G,2005-08-29,126,101736,7.0,,Andre Agassi,R,180.0,USA,35.3,104068,,,Robby Ginepri,R,183.0,USA,22.8,6-4 5-7 6-3 4-6 6-3,5,SF,164.0,17.0,3.0,152.0,88.0,67.0,34.0,25.0,12.0,16.0,17.0,3.0,158.0,99.0,66.0,34.0,25.0,7.0,13.0,7.0,2190.0,46.0,795.0,USA,2005,1,1
2005-560,US Open,Hard,128,G,2005-08-29,127,103819,1.0,,Roger Federer,R,185.0,SUI,24.0,101736,7.0,,Andre Agassi,R,180.0,USA,35.3,6-3 2-6 7-6(1) 6-1,5,F,139.0,19.0,0.0,107.0,81.0,60.0,15.0,19.0,3.0,6.0,6.0,4.0,131.0,78.0,45.0,29.0,17.0,14.0,18.0,1.0,6975.0,7.0,2190.0,USA,2005,0,1
2005-568,St. Petersburg,Carpet,32,A,2005-10-24,1,103786,1.0,,Nikolay Davydenko,R,178.0,RUS,24.3,104160,,,Lukas Dlouhy,R,185.0,CZE,22.5,6-2 6-1,3,R32,54.0,1.0,2.0,41.0,26.0,21.0,12.0,8.0,0.0,0.0,2.0,5.0,55.0,32.0,17.0,10.0,7.0,4.0,8.0,8.0,2000.0,89.0,468.0,RUS,2005,1,0
2005-568,St. Petersburg,Carpet,32,A,2005-10-24,2,102834,,,Paul Goldstein,R,178.0,USA,29.2,102694,,,Lars Burgsmuller,R,183.0,GER,29.8,7-6(6) 2-6 6-3,3,R32,130.0,2.0,2.0,91.0,49.0,34.0,21.0,14.0,0.0,4.0,5.0,3.0,109.0,71.0,45.0,22.0,15.0,2.0,6.0,84.0,489.0,127.0,348.0,RUS,2005,0,0
2005-568,St. Petersburg,Carpet,32,A,2005-10-24,3,103781,,,Jurgen Melzer,L,183.0,AUT,24.4,104439,,WC,Vadim Davletshin,U,,RUS,21.0,6-3 6-4,3,R32,67.0,2.0,2.0,57.0,42.0,31.0,12.0,10.0,2.0,2.0,3.0,2.0,59.0,35.0,20.0,15.0,9.0,2.0,4.0,50.0,740.0,620.0,31.0,RUS,2005,0,1
